doc_num,statute_code,js_date,doc_incarcerated_term_yrs,statute_desc,violent,file_month,pwid
574050,63-2-401,2019-01-16,11.5,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
632620,63-2-401,2018-12-12,15,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
663750,63-2-401,2019-02-01,6,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
632682,63-2-401,2019-12-10,2,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
749727,63-2-401,2019-06-10,6,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
256181,63-2-401,2020-02-07,12,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
392267,63-2-401,2019-02-22,0.44,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
749785,63-2-401,2017-08-28,4,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
749789,63-2-401,2019-01-28,8,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
574139,63-2-401,2017-01-18,20,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
749864,63-2-401,2019-10-01,4,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
749901,63-2-401,2017-05-31,0.5,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
243925,63-2-401,2019-10-16,6,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
510591,63-2-401,2018-02-27,8,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
690540,63-2-401,2017-10-19,8,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
188698,63-2-401,2017-07-14,8,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
574239,63-2-401,2018-11-01,6,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
270634,63-2-401,2017-10-19,3,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
270641,63-2-401,2018-04-05,5,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
243973,63-2-401,2019-03-05,9,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
633105,63-2-401,2019-10-17,12,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
750116,63-2-401,2017-04-17,10,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
750156,63-2-401,2017-03-28,10,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
445460,63-2-401,2018-12-03,12,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
690708,63-2-401,2017-01-04,8,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
188777,63-2-401,2017-08-09,10,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
750203,63-2-401,2018-06-08,3.85,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
392651,63-2-401,2017-08-07,7.82,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
750217,63-2-401,2017-01-12,8.64,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
795532,63-2-401,2018-05-09,5,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
717240,63-2-401,2018-09-10,4,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
750288,63-2-401,2017-02-15,3.52,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
574446,63-2-401,2018-03-07,0.43,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
574446,63-2-401,2019-09-18,0.44,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
663802,63-2-401,2018-06-18,5,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
633391,63-2-401,2018-01-18,25,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
690863,63-2-401,2017-06-16,20,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
392804,63-2-401,2018-08-27,5,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
445732,63-2-401,2018-03-01,10,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
633445,63-2-401,2019-11-14,10,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
720653,63-2-401,2017-12-05,12,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
574652,63-2-401,2017-09-01,13,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
511176,63-2-401,2017-02-10,9,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
750563,63-2-401,2018-06-25,10,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
244151,63-2-401,2018-05-08,7,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
690953,63-2-401,2018-04-11,5,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
393023,63-2-401,2018-11-29,6,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
690999,63-2-401,2017-09-07,6,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
574727,63-2-401,2018-06-15,10,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
750691,63-2-401,2018-08-13,2.84,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
574742,63-2-401,2017-07-20,7,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
633621,63-2-401,2017-05-30,10,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
244213,63-2-401,2017-10-04,8,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
750713,63-2-401,2017-06-14,4,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
691098,63-2-401,2018-03-13,10,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
750716,63-2-401,2017-02-02,3,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
750719,63-2-401,2017-04-13,10,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
691103,63-2-401,2018-02-26,20,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
217002,63-2-401,2019-12-18,7,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
217002,63-2-401,2019-12-18,5,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
750757,63-2-401,2019-08-07,6,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
217012,63-2-401,2017-03-02,8,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
795688,63-2-401,2018-05-14,2.92,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
795688,63-2-401,2018-05-01,2.87,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
750795,63-2-401,2019-09-05,15,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
750795,63-2-401,2019-09-05,5,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
574844,63-2-401,2018-08-21,3,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
691168,63-2-401,2018-04-27,12,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
574846,63-2-401,2017-11-15,13,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
750802,63-2-401,2019-07-11,7,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
574871,63-2-401,2020-02-10,3,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
244323,63-2-401,2017-04-03,12,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
750929,63-2-401,2017-03-15,3,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
750931,63-2-401,2017-03-15,3,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
720686,63-2-401,2017-12-15,5,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
511690,63-2-401,2019-05-07,15,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
511690,63-2-401,2020-01-30,10,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
750984,63-2-401,2019-04-24,0.35,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
271020,63-2-401,2019-03-20,2,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
750992,63-2-401,2017-02-07,2,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
157361,63-2-401,2017-06-27,12,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
633967,63-2-401,2017-07-05,20,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
393493,63-2-401,2018-12-14,6,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
634004,63-2-401,2018-08-01,5,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
691390,63-2-401,2019-07-23,4,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
446287,63-2-401,2017-11-17,4,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
790609,63-2-401,2019-06-05,0.86,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
751112,63-2-401,2017-01-12,16,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
691440,63-2-401,2018-04-09,10,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
751126,63-2-401,2018-02-09,3.29,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
663846,63-2-401,2017-12-04,1.67,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
751153,63-2-401,2019-03-08,5,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
271105,63-2-401,2020-01-06,20,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
446386,63-2-401,2018-03-23,4,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
271107,63-2-401,2018-09-04,6,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
446397,63-2-401,2017-11-07,5,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
203287,63-2-401,2019-05-24,5,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
691522,63-2-401,2019-07-22,5,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
634226,63-2-401,2018-07-24,12,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
244436,63-2-401,2018-12-07,5,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
634265,63-2-401,2019-08-19,12,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
751312,63-2-401,2019-01-07,3,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
751371,63-2-401,2019-12-13,3,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
157572,63-2-401,2019-04-04,7,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
691637,63-2-401,2017-10-05,8,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
189315,63-2-401,2017-12-07,12,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
257401,63-2-401,2017-03-17,2,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
751422,63-2-401,2017-04-19,2,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
751427,63-2-401,2017-05-03,0.56,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
634401,63-2-401,2017-04-17,8,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
634451,63-2-401,2019-04-17,9,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
189353,63-2-401,2018-02-23,15,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
189353,63-2-401,2019-02-05,18,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
475506,63-2-401,2018-07-10,2,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
512168,63-2-401,2017-03-13,9,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
446722,63-2-401,2019-02-19,2,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
394109,63-2-401,2018-03-22,15,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
475506,63-2-401,2020-02-06,5,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
419739,63-2-401,2018-10-02,10,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
634489,63-2-401,2017-04-11,6,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
751565,63-2-401,2019-01-04,2,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
751567,63-2-401,2018-03-20,4,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
512241,63-2-401,2019-10-15,3,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
512241,63-2-401,2019-10-15,8,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
795766,63-2-401,2018-05-11,1.5,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
751607,63-2-401,2018-07-25,2,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
691787,63-2-401,2019-05-09,15,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
720798,63-2-401,2017-03-15,28,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
189439,63-2-401,2019-05-29,5,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
691837,63-2-401,2019-04-16,0.43,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
634629,63-2-401,2017-07-28,13,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
691840,63-2-401,2019-08-07,17,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
446918,63-2-401,2018-11-13,10,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
751811,63-2-401,2017-08-11,5,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
244659,63-2-401,2018-02-21,8,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
751846,63-2-401,2017-04-26,5,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
692010,63-2-401,2017-03-28,2,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
157826,63-2-401,2018-08-10,15,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
751935,63-2-401,2018-03-28,4,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
575667,63-2-401,2019-02-20,5,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
447143,63-2-401,2017-06-28,4,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
634932,63-2-401,2018-01-23,5,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
752058,63-2-401,2017-08-18,3,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
752060,63-2-401,2017-02-01,7,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
575731,63-2-401,2018-12-10,6,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
575753,63-2-401,2018-07-26,8,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
752104,63-2-401,2020-02-19,10,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
663964,63-2-401,2018-10-29,8,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
752139,63-2-401,2019-06-18,3.36,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
475572,63-2-401,2017-01-09,6,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
189588,63-2-401,2018-04-11,1,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
475572,63-2-401,2019-01-09,6,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
692302,63-2-401,2018-01-03,5,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
575815,63-2-401,2019-09-05,10,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
447295,63-2-401,2017-11-07,10,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
752235,63-2-401,2017-03-20,2,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
114549,63-2-401,2017-02-23,5,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
661040,63-2-401,2017-05-04,6,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
692319,63-2-401,2018-07-18,6,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
752345,63-2-401,2019-03-08,0.43,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
447377,63-2-401,2017-01-09,15,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
394765,63-2-401,2019-12-04,12,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
512950,63-2-401,2018-09-11,10,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
114650,63-2-401,2019-07-24,6,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
513100,63-2-401,2017-05-23,7,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
692444,63-2-401,2018-02-27,6,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
575996,63-2-401,2017-11-28,10,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
271633,63-2-401,2018-06-13,2.78,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
795878,63-2-401,2018-05-16,5,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
795878,63-2-401,2018-05-31,6,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
752665,63-2-401,2019-01-04,4,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
513412,63-2-401,2017-01-11,12,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
795896,63-2-401,2018-05-17,5,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
752692,63-2-401,2017-02-27,7,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
752695,63-2-401,2019-07-25,3,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
395013,63-2-401,2018-05-31,15,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
752736,63-2-401,2018-12-27,3,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
752746,63-2-401,2019-07-29,10,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
244966,63-2-401,2020-01-16,4,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
752783,63-2-401,2018-06-25,2,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
635486,63-2-401,2017-10-02,7,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
545370,63-2-401,2017-02-13,15,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
692784,63-2-401,2017-04-17,7,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
752818,63-2-401,2017-05-05,0.39,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
752826,63-2-401,2018-01-17,10,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
692839,63-2-401,2019-02-20,10,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
692839,63-2-401,2020-01-08,5,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
395143,63-2-401,2019-08-20,4,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
635530,63-2-401,2019-05-07,6,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
475622,63-2-401,2019-03-21,5,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
720936,63-2-401,2018-05-10,1,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
635585,63-2-401,2019-11-01,15,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
602017,63-2-401,2018-11-08,4,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
447875,63-2-401,2018-08-13,25,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
692921,63-2-401,2020-01-31,18,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
189923,63-2-401,2017-08-01,10,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
369295,63-2-401,2017-09-05,25,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
475657,63-2-401,2019-05-15,10,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
189951,63-2-401,2017-01-11,30,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
720953,63-2-401,2019-12-19,6.97,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
158450,63-2-401,2017-11-22,4.75,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
158450,63-2-401,2018-11-08,4.63,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
635801,63-2-401,2019-01-08,10,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
513878,63-2-401,2018-06-13,2,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
753191,63-2-401,2019-07-01,8,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
218128,63-2-401,2019-04-04,5,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
753208,63-2-401,2017-01-30,4,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
753208,63-2-401,2017-01-30,5,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
395379,63-2-401,2017-01-27,8,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
796000,63-2-401,2018-05-01,4,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
693151,63-2-401,2019-05-02,10,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
796009,63-2-401,2018-04-30,6,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
137650,63-2-401,2018-12-13,6,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
796025,63-2-401,2018-04-27,7,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
796034,63-2-401,2018-05-18,5,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
514034,63-2-401,2018-08-16,9,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
636111,63-2-401,2019-04-25,25,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
693199,63-2-401,2018-06-12,3.48,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
753393,63-2-401,2018-11-08,4,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
753395,63-2-401,2018-06-19,5.86,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
753413,63-2-401,2017-07-26,10,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
693216,63-2-401,2019-10-17,10,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
419806,63-2-401,2017-04-04,20,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
753434,63-2-401,2018-09-07,8,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
693259,63-2-401,2019-04-03,10,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
753489,63-2-401,2018-04-17,0.08,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
753492,63-2-401,2017-06-07,8,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
636249,63-2-401,2018-03-28,3,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
796075,63-2-401,2018-05-17,10,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
448337,63-2-401,2020-02-07,3,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
576725,63-2-401,2020-02-18,2,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
576739,63-2-401,2019-10-17,7,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
448414,63-2-401,2018-05-03,9,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
218359,63-2-401,2017-08-17,8,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
796099,63-2-401,2018-06-15,1.32,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
753758,63-2-401,2017-10-20,0.28,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
272141,63-2-401,2017-07-24,10,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
203406,63-2-401,2018-08-31,8,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
245403,63-2-401,2019-02-26,15,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
576886,63-2-401,2018-09-28,10,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
218414,63-2-401,2017-03-21,2,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
753860,63-2-401,2017-03-28,5,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
115731,63-2-401,2018-11-26,3,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
796121,63-2-401,2018-05-25,6,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
158980,63-2-401,2018-07-05,0.44,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
245463,63-2-401,2018-10-04,13,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
664141,63-2-401,2017-03-29,6,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
754032,63-2-401,2019-02-13,5,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
636745,63-2-401,2017-10-24,3,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
636752,63-2-401,2019-09-16,5,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
396084,63-2-401,2017-06-23,6,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
577047,63-2-401,2017-05-04,18,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
754139,63-2-401,2017-08-30,7,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
514739,63-2-401,2017-06-27,4,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
514739,63-2-401,2018-11-27,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
396129,63-2-401,2017-11-16,0.4,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
636891,63-2-401,2018-09-05,15,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
396150,63-2-401,2019-08-23,10,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
272358,63-2-401,2019-12-17,10,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
272364,63-2-401,2017-12-20,8,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
514829,63-2-401,2018-06-07,3.53,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
577179,63-2-401,2018-03-27,10,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
754286,63-2-401,2019-05-13,15,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
514888,63-2-401,2018-10-08,2,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
754297,63-2-401,2018-04-11,6,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
514911,63-2-401,2017-08-17,8,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
754328,63-2-401,2017-05-19,5,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
754384,63-2-401,2018-08-14,6,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
754425,63-2-401,2018-03-07,7,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
754471,63-2-401,2018-11-28,7,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
116245,63-2-401,2019-08-29,5,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
754571,63-2-401,2017-03-13,5,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
